loan_id,customer_id,loan_type,loan_amount
LOAN025617,CUST010674,BUSINESS,4494931
LOAN025618,CUST065888,PERSONAL,3970322
LOAN025619,CUST092583,HOME,2943285
LOAN025620,CUST086297,CAR,2674159
LOAN025621,CUST047056,BUSINESS,3966476
LOAN025622,CUST072378,CAR,2774019
LOAN025623,CUST061915,CAR,1155827
LOAN025624,CUST088260,HOME,497330
LOAN025625,CUST052052,CAR,3457018
LOAN025626,CUST039749,BUSINESS,4325320
LOAN025627,CUST063409,PERSONAL,4969407
LOAN025628,CUST035477,BUSINESS,1130133
LOAN025629,CUST020739,CAR,2237748
LOAN025630,CUST044135,BUSINESS,1621912
LOAN025631,CUST014982,CAR,4786795
LOAN025632,CUST092119,CAR,1442722
LOAN025633,CUST043273,BUSINESS,4586090
LOAN025634,CUST076624,BUSINESS,709458
LOAN025635,CUST085250,PERSONAL,3942652
LOAN025636,CUST089950,BUSINESS,1233380
LOAN025637,CUST021804,HOME,3476296
LOAN025638,CUST030299,PERSONAL,1066094
LOAN025639,CUST085291,CAR,2817796
LOAN025640,CUST064021,HOME,4006950
LOAN025641,CUST051271,BUSINESS,3586005
LOAN025642,CUST024990,BUSINESS,377129
LOAN025643,CUST003349,HOME,1791613
LOAN025644,CUST094024,BUSINESS,3840694
LOAN025645,CUST011701,CAR,4264066
LOAN025646,CUST087416,HOME,4638598
LOAN025647,CUST000690,HOME,3994039
LOAN025648,CUST015942,PERSONAL,3345019
LOAN025649,CUST078374,HOME,2594413
LOAN025650,CUST007541,BUSINESS,2030516
LOAN025651,CUST061683,PERSONAL,4515264
LOAN025652,CUST006302,BUSINESS,3125201
LOAN025653,CUST005870,CAR,2995389
LOAN025654,CUST071649,PERSONAL,756493
LOAN025655,CUST041940,BUSINESS,791261
LOAN025656,CUST092346,HOME,2159518
LOAN025657,CUST078261,BUSINESS,3590455
LOAN025658,CUST051842,BUSINESS,1635227
LOAN025659,CUST099217,CAR,936257
LOAN025660,CUST074201,PERSONAL,3050291
LOAN025661,CUST001893,PERSONAL,1163849
LOAN025662,CUST042074,PERSONAL,4445664
LOAN025663,CUST088059,HOME,1828156
LOAN025664,CUST082415,PERSONAL,2669500
LOAN025665,CUST095540,BUSINESS,4797895
LOAN025666,CUST060701,HOME,3267717
LOAN025667,CUST068222,PERSONAL,785976
LOAN025668,CUST095742,HOME,418173
LOAN025669,CUST004558,BUSINESS,1986846
LOAN025670,CUST059235,CAR,234328
LOAN025671,CUST023630,PERSONAL,4106134
LOAN025672,CUST071834,PERSONAL,1078294
LOAN025673,CUST027407,HOME,1933945
LOAN025674,CUST091324,CAR,3521639
LOAN025675,CUST001796,BUSINESS,3480500
LOAN025676,CUST020016,CAR,2932786
LOAN025677,CUST078033,CAR,3289367
LOAN025678,CUST075572,HOME,925238
LOAN025679,CUST049879,HOME,2312785
LOAN025680,CUST061020,PERSONAL,4714371
LOAN025681,CUST064610,HOME,1812713
LOAN025682,CUST019745,BUSINESS,1596094
LOAN025683,CUST059114,BUSINESS,3406857
LOAN025684,CUST020486,HOME,406462
LOAN025685,CUST089145,BUSINESS,3490587
LOAN025686,CUST068743,HOME,2859268
LOAN025687,CUST064594,PERSONAL,2205905
LOAN025688,CUST059595,PERSONAL,2981263
LOAN025689,CUST099497,CAR,3319312
LOAN025690,CUST043744,PERSONAL,888572
LOAN025691,CUST034231,BUSINESS,3419907
LOAN025692,CUST041544,BUSINESS,2132149
LOAN025693,CUST004303,CAR,512359
LOAN025694,CUST096122,BUSINESS,305395
LOAN025695,CUST068784,PERSONAL,3099382
LOAN025696,CUST036740,BUSINESS,3297487
LOAN025697,CUST009003,CAR,3046204
LOAN025698,CUST021861,CAR,296076
LOAN025699,CUST065042,PERSONAL,1891317
LOAN025700,CUST047351,BUSINESS,4160893
LOAN025701,CUST006552,PERSONAL,3508083
LOAN025702,CUST059585,HOME,1995276
LOAN025703,CUST098559,CAR,561975
LOAN025704,CUST072848,HOME,3106245
LOAN025705,CUST063023,BUSINESS,3138257
LOAN025706,CUST046820,CAR,1821002
LOAN025707,CUST045392,CAR,1155492
LOAN025708,CUST063340,BUSINESS,4697942
LOAN025709,CUST067513,CAR,3711577
LOAN025710,CUST012092,BUSINESS,4936494
LOAN025711,CUST081083,CAR,3058216
LOAN025712,CUST090839,BUSINESS,3367718
LOAN025713,CUST091541,CAR,1126906
LOAN025714,CUST064477,CAR,2305177
LOAN025715,CUST064358,HOME,3032441
LOAN025716,CUST086801,BUSINESS,1144559
LOAN025717,CUST029748,PERSONAL,100856
LOAN025718,CUST084289,CAR,713137
LOAN025719,CUST055050,HOME,3717656
LOAN025720,CUST000522,HOME,4062756
LOAN025721,CUST099862,PERSONAL,2762339
LOAN025722,CUST025027,CAR,1208575
LOAN025723,CUST080848,CAR,4656631
LOAN025724,CUST096754,BUSINESS,4392411
LOAN025725,CUST061826,HOME,3349135
LOAN025726,CUST090205,CAR,3338000
LOAN025727,CUST064543,PERSONAL,591757
LOAN025728,CUST017768,HOME,1374667
LOAN025729,CUST005271,HOME,537910
LOAN025730,CUST035155,CAR,2211990
LOAN025731,CUST048410,CAR,1804523
LOAN025732,CUST048834,CAR,3535341
LOAN025733,CUST034031,CAR,4724654
LOAN025734,CUST095981,PERSONAL,2583351
LOAN025735,CUST033877,HOME,4809141
LOAN025736,CUST061178,BUSINESS,4719622
LOAN025737,CUST098144,PERSONAL,1635252
LOAN025738,CUST053660,BUSINESS,3826796
LOAN025739,CUST004011,HOME,1248422
LOAN025740,CUST043109,PERSONAL,750522
LOAN025741,CUST064734,HOME,1116036
LOAN025742,CUST033993,CAR,3535524
LOAN025743,CUST067750,BUSINESS,2537323
LOAN025744,CUST050045,CAR,2915050
LOAN025745,CUST000157,HOME,1483753
LOAN025746,CUST027165,PERSONAL,750942
LOAN025747,CUST004354,PERSONAL,1963227
LOAN025748,CUST069042,PERSONAL,2829417
LOAN025749,CUST092175,CAR,4854285
LOAN025750,CUST067631,CAR,2681539
LOAN025751,CUST074667,BUSINESS,4984233
LOAN025752,CUST047791,HOME,3899075
LOAN025753,CUST015385,HOME,4677547
LOAN025754,CUST075135,CAR,3870416
LOAN025755,CUST046119,PERSONAL,913016
LOAN025756,CUST066005,PERSONAL,426621
LOAN025757,CUST006837,BUSINESS,1762445
LOAN025758,CUST028448,BUSINESS,692681
LOAN025759,CUST008109,HOME,1350322
LOAN025760,CUST068311,HOME,3291217
LOAN025761,CUST071547,PERSONAL,142504
LOAN025762,CUST031596,HOME,2364707
LOAN025763,CUST067148,PERSONAL,293162
LOAN025764,CUST056803,BUSINESS,599172
LOAN025765,CUST053482,CAR,2922805
LOAN025766,CUST049776,CAR,1920699
LOAN025767,CUST039491,BUSINESS,1866079
LOAN025768,CUST028089,CAR,1302172
LOAN025769,CUST057370,CAR,1702972
LOAN025770,CUST093401,PERSONAL,4899442
LOAN025771,CUST039489,PERSONAL,102403
LOAN025772,CUST017697,BUSINESS,2730803
LOAN025773,CUST032064,CAR,4034552
LOAN025774,CUST085107,HOME,2561387
LOAN025775,CUST058639,BUSINESS,2759377
LOAN025776,CUST088973,HOME,1953518
LOAN025777,CUST063793,CAR,4335885
LOAN025778,CUST000785,BUSINESS,2577961
LOAN025779,CUST043665,BUSINESS,1763853
LOAN025780,CUST000850,CAR,4827893
LOAN025781,CUST015150,HOME,818658
LOAN025782,CUST076465,BUSINESS,4091022
LOAN025783,CUST024762,BUSINESS,550564
LOAN025784,CUST057037,BUSINESS,3193720
LOAN025785,CUST031500,PERSONAL,2716785
LOAN025786,CUST084209,BUSINESS,2036548
LOAN025787,CUST040108,CAR,3465053
LOAN025788,CUST045522,HOME,2996074
LOAN025789,CUST032331,PERSONAL,4509104
LOAN025790,CUST090896,CAR,2069953
LOAN025791,CUST060646,BUSINESS,2731311
LOAN025792,CUST093407,CAR,4914676
LOAN025793,CUST012463,CAR,2871470
LOAN025794,CUST086229,CAR,3673864
LOAN025795,CUST091509,PERSONAL,894919
LOAN025796,CUST083916,BUSINESS,850103
LOAN025797,CUST087678,CAR,2428076
LOAN025798,CUST075828,BUSINESS,857990
LOAN025799,CUST028275,PERSONAL,4760669
LOAN025800,CUST021789,PERSONAL,628254
LOAN025801,CUST009625,BUSINESS,3691623
LOAN025802,CUST062190,CAR,4671976
LOAN025803,CUST030301,PERSONAL,4344801
LOAN025804,CUST067356,HOME,2405258
LOAN025805,CUST083724,PERSONAL,3900588
LOAN025806,CUST075847,HOME,2946574
LOAN025807,CUST028892,HOME,4744018
LOAN025808,CUST016764,HOME,3008286
LOAN025809,CUST090992,CAR,1898570
LOAN025810,CUST088013,CAR,1851204
LOAN025811,CUST045743,CAR,2871382
LOAN025812,CUST014068,PERSONAL,170940
LOAN025813,CUST046534,BUSINESS,1178469
LOAN025814,CUST002416,CAR,1153094
LOAN025815,CUST007381,CAR,4339546
LOAN025816,CUST026199,PERSONAL,3407566
LOAN025817,CUST072697,PERSONAL,3320141
LOAN025818,CUST074908,HOME,2303266
LOAN025819,CUST033808,BUSINESS,2240708
LOAN025820,CUST006450,CAR,1295998
LOAN025821,CUST021540,BUSINESS,571916
LOAN025822,CUST001430,PERSONAL,3853071
LOAN025823,CUST061023,BUSINESS,4638466
LOAN025824,CUST094119,BUSINESS,3631059
LOAN025825,CUST013923,PERSONAL,2739275
LOAN025826,CUST061924,HOME,260649
LOAN025827,CUST050265,HOME,833113
LOAN025828,CUST082015,BUSINESS,1143848
LOAN025829,CUST061411,HOME,2894345
LOAN025830,CUST068303,PERSONAL,1476325
LOAN025831,CUST021916,HOME,4804280
LOAN025832,CUST099532,BUSINESS,1021638
LOAN025833,CUST005186,PERSONAL,4942273
LOAN025834,CUST079419,HOME,4790911
LOAN025835,CUST094451,BUSINESS,2338568
LOAN025836,CUST048919,BUSINESS,595862
LOAN025837,CUST086532,BUSINESS,3253213
LOAN025838,CUST033418,PERSONAL,201958
LOAN025839,CUST060099,PERSONAL,3444718
LOAN025840,CUST074436,BUSINESS,547302
LOAN025841,CUST039394,CAR,2567676
LOAN025842,CUST028658,CAR,4542108
LOAN025843,CUST074332,PERSONAL,2969469
LOAN025844,CUST006311,BUSINESS,1767877
LOAN025845,CUST066022,HOME,2433018
LOAN025846,CUST091742,CAR,4484859
LOAN025847,CUST077873,BUSINESS,889472
LOAN025848,CUST081208,HOME,2874921
LOAN025849,CUST049404,BUSINESS,1307916
LOAN025850,CUST009834,HOME,3767056
LOAN025851,CUST080791,PERSONAL,4627934
LOAN025852,CUST018773,PERSONAL,3547894
LOAN025853,CUST082024,CAR,4100021
LOAN025854,CUST099110,HOME,1637215
LOAN025855,CUST029796,PERSONAL,3007565
LOAN025856,CUST026852,BUSINESS,2261406
LOAN025857,CUST002484,CAR,1435041
LOAN025858,CUST020629,CAR,3015600
LOAN025859,CUST091423,HOME,4115264
LOAN025860,CUST058459,HOME,794936
LOAN025861,CUST053813,CAR,2498014
LOAN025862,CUST039958,HOME,2114689
LOAN025863,CUST089479,CAR,3653446
LOAN025864,CUST098220,BUSINESS,4522318
LOAN025865,CUST056713,CAR,3668020
LOAN025866,CUST081127,HOME,2515786
LOAN025867,CUST021705,BUSINESS,4051855
LOAN025868,CUST097133,CAR,763329
LOAN025869,CUST012373,PERSONAL,2421003
LOAN025870,CUST035672,CAR,4898953
LOAN025871,CUST091927,BUSINESS,436681
LOAN025872,CUST052734,BUSINESS,4235975
LOAN025873,CUST034174,PERSONAL,3221459
LOAN025874,CUST011048,BUSINESS,1398189
LOAN025875,CUST003778,PERSONAL,774554
LOAN025876,CUST099102,HOME,2888684
LOAN025877,CUST073377,CAR,2507595
LOAN025878,CUST066958,BUSINESS,954310
LOAN025879,CUST048981,PERSONAL,3843186
LOAN025880,CUST017476,CAR,4067777
LOAN025881,CUST017107,HOME,1816878
LOAN025882,CUST095649,BUSINESS,636881
LOAN025883,CUST044109,PERSONAL,4204345
LOAN025884,CUST010690,PERSONAL,4299869
LOAN025885,CUST007855,HOME,181093
LOAN025886,CUST088592,PERSONAL,109337
LOAN025887,CUST042081,PERSONAL,4302349
LOAN025888,CUST027122,PERSONAL,3926783
LOAN025889,CUST067879,CAR,4655655
LOAN025890,CUST024422,BUSINESS,194592
LOAN025891,CUST018627,BUSINESS,419509
LOAN025892,CUST013565,CAR,1229542
LOAN025893,CUST071662,PERSONAL,516474
LOAN025894,CUST063084,HOME,1444114
LOAN025895,CUST017808,CAR,3610638
LOAN025896,CUST009104,CAR,4242331
LOAN025897,CUST060353,CAR,3333756
LOAN025898,CUST040578,PERSONAL,4632017
LOAN025899,CUST062060,PERSONAL,3423026
LOAN025900,CUST038509,CAR,392448
LOAN025901,CUST087198,PERSONAL,2319512
LOAN025902,CUST039435,PERSONAL,3541828
LOAN025903,CUST055423,BUSINESS,4241931
LOAN025904,CUST007234,PERSONAL,3017766
LOAN025905,CUST021446,PERSONAL,2180951
LOAN025906,CUST010088,BUSINESS,1122842
LOAN025907,CUST080466,BUSINESS,544176
LOAN025908,CUST004374,PERSONAL,3377296
LOAN025909,CUST081041,BUSINESS,1561139
LOAN025910,CUST069261,HOME,4565351
LOAN025911,CUST096503,CAR,533967
LOAN025912,CUST081575,BUSINESS,2426359
LOAN025913,CUST007476,PERSONAL,3655241
LOAN025914,CUST057463,PERSONAL,3978657
LOAN025915,CUST049266,BUSINESS,4045698
LOAN025916,CUST047360,CAR,3211391
LOAN025917,CUST051238,HOME,4447149
LOAN025918,CUST024279,BUSINESS,1351441
LOAN025919,CUST034365,BUSINESS,4405541
LOAN025920,CUST047382,CAR,600079
LOAN025921,CUST051171,BUSINESS,1915479
LOAN025922,CUST073279,CAR,2434368
LOAN025923,CUST010790,CAR,386795
LOAN025924,CUST080227,BUSINESS,4102614
LOAN025925,CUST076268,CAR,3589022
LOAN025926,CUST004454,BUSINESS,3320341
LOAN025927,CUST001049,CAR,669721
LOAN025928,CUST098127,PERSONAL,1452712
LOAN025929,CUST039584,PERSONAL,3750432
LOAN025930,CUST013941,HOME,334872
LOAN025931,CUST055405,BUSINESS,2678879
LOAN025932,CUST041403,PERSONAL,4998937
LOAN025933,CUST093995,CAR,285445
LOAN025934,CUST009852,HOME,1734345
LOAN025935,CUST050592,BUSINESS,3194413
LOAN025936,CUST038161,CAR,230349
LOAN025937,CUST062122,BUSINESS,4980641
LOAN025938,CUST063574,PERSONAL,2571008
LOAN025939,CUST048871,PERSONAL,4895368
LOAN025940,CUST025003,CAR,2838758
LOAN025941,CUST048357,HOME,955610
LOAN025942,CUST069845,PERSONAL,2098960
LOAN025943,CUST075519,BUSINESS,3091083
LOAN025944,CUST064287,PERSONAL,3095581
LOAN025945,CUST008602,CAR,3061928
LOAN025946,CUST026019,HOME,2980375
LOAN025947,CUST041206,CAR,2467195
LOAN025948,CUST083428,HOME,1796464
LOAN025949,CUST064184,CAR,3602084
LOAN025950,CUST057586,CAR,4471607
LOAN025951,CUST013275,PERSONAL,1944091
LOAN025952,CUST058170,PERSONAL,2313208
LOAN025953,CUST050901,PERSONAL,370220
LOAN025954,CUST096612,PERSONAL,4364527
LOAN025955,CUST014855,CAR,2933784
LOAN025956,CUST026238,PERSONAL,3190586
LOAN025957,CUST085134,BUSINESS,2717610
LOAN025958,CUST090039,CAR,3819494
LOAN025959,CUST075238,CAR,201028
LOAN025960,CUST067256,PERSONAL,3634555
LOAN025961,CUST085652,PERSONAL,1765150
LOAN025962,CUST025104,BUSINESS,3602401
LOAN025963,CUST029695,BUSINESS,567635
LOAN025964,CUST034336,PERSONAL,3027878
LOAN025965,CUST009069,BUSINESS,2196141
LOAN025966,CUST079837,BUSINESS,1098003
LOAN025967,CUST042646,HOME,1332884
LOAN025968,CUST052022,BUSINESS,3461680
LOAN025969,CUST007379,CAR,2728532
LOAN025970,CUST090886,HOME,147228
LOAN025971,CUST016968,PERSONAL,2481100
LOAN025972,CUST019437,PERSONAL,4745563
LOAN025973,CUST024406,BUSINESS,4154264
LOAN025974,CUST009045,HOME,4876300
LOAN025975,CUST005289,HOME,2555043
LOAN025976,CUST087919,CAR,125542
LOAN025977,CUST021453,BUSINESS,3140971
LOAN025978,CUST063455,BUSINESS,1486493
LOAN025979,CUST033325,PERSONAL,1968379
LOAN025980,CUST093183,PERSONAL,4407419
LOAN025981,CUST020357,CAR,2375921
LOAN025982,CUST020213,BUSINESS,4583241
LOAN025983,CUST057769,PERSONAL,2298123
LOAN025984,CUST002088,CAR,1700436
LOAN025985,CUST047437,BUSINESS,4631190
LOAN025986,CUST098091,CAR,3253994
LOAN025987,CUST032688,BUSINESS,3497432
LOAN025988,CUST040347,CAR,4543659
LOAN025989,CUST066250,PERSONAL,4785507
LOAN025990,CUST033055,PERSONAL,3253587
LOAN025991,CUST077672,HOME,2536027
LOAN025992,CUST090846,HOME,4334481
LOAN025993,CUST083800,PERSONAL,752429
LOAN025994,CUST042319,BUSINESS,4895241
LOAN025995,CUST029206,HOME,1323344
LOAN025996,CUST064907,BUSINESS,1643368
LOAN025997,CUST044907,CAR,2551006
LOAN025998,CUST017996,PERSONAL,4290840
LOAN025999,CUST055936,HOME,3268512
LOAN026000,CUST087606,CAR,3434436
LOAN026001,CUST061705,HOME,3117327
LOAN026002,CUST052670,PERSONAL,3066390
LOAN026003,CUST040185,CAR,331783
LOAN026004,CUST051448,HOME,4695422
LOAN026005,CUST049364,CAR,2549651
LOAN026006,CUST051206,BUSINESS,4947907
LOAN026007,CUST044035,CAR,2899838
LOAN026008,CUST058958,BUSINESS,2553299
LOAN026009,CUST038850,HOME,1529676
LOAN026010,CUST029967,PERSONAL,1055797
LOAN026011,CUST074244,PERSONAL,4816335
LOAN026012,CUST007058,BUSINESS,910109
LOAN026013,CUST039152,BUSINESS,2128211
LOAN026014,CUST004122,BUSINESS,709330
LOAN026015,CUST017471,PERSONAL,1415925
LOAN026016,CUST080560,BUSINESS,1509785
LOAN026017,CUST064035,CAR,3736648
LOAN026018,CUST053056,PERSONAL,3158959
LOAN026019,CUST068454,CAR,3949661
LOAN026020,CUST007590,CAR,1384784
LOAN026021,CUST007393,HOME,1524177
LOAN026022,CUST046194,HOME,4310286
LOAN026023,CUST031672,HOME,2068574
LOAN026024,CUST070219,BUSINESS,4474933
LOAN026025,CUST053325,HOME,446183
LOAN026026,CUST030972,CAR,840421
LOAN026027,CUST062676,CAR,4625756
LOAN026028,CUST088214,HOME,3978561
LOAN026029,CUST030782,PERSONAL,1954464
LOAN026030,CUST009817,PERSONAL,4047725
LOAN026031,CUST068488,HOME,2016086
LOAN026032,CUST089021,PERSONAL,165579
LOAN026033,CUST037603,CAR,1483582
LOAN026034,CUST053272,HOME,264593
LOAN026035,CUST037827,CAR,4725954
LOAN026036,CUST055472,PERSONAL,4892373
LOAN026037,CUST038833,PERSONAL,2189188
LOAN026038,CUST010757,PERSONAL,1368925
LOAN026039,CUST032967,CAR,2782827
LOAN026040,CUST057632,PERSONAL,214174
LOAN026041,CUST055019,BUSINESS,978060
LOAN026042,CUST065109,CAR,3004568
LOAN026043,CUST007310,CAR,2714054
LOAN026044,CUST056457,CAR,2473320
LOAN026045,CUST042334,HOME,165399
LOAN026046,CUST086008,BUSINESS,4110559
LOAN026047,CUST042339,CAR,1504950
LOAN026048,CUST092644,BUSINESS,2523052
LOAN026049,CUST073740,CAR,4700886
LOAN026050,CUST065078,HOME,3946050
LOAN026051,CUST086378,HOME,1236541
LOAN026052,CUST043123,CAR,4792271
LOAN026053,CUST030328,HOME,535436
LOAN026054,CUST077895,CAR,1196920
LOAN026055,CUST096327,BUSINESS,1534839
LOAN026056,CUST040322,BUSINESS,2395551
LOAN026057,CUST009599,HOME,955138
LOAN026058,CUST039643,CAR,4682248
LOAN026059,CUST072806,HOME,4332676
LOAN026060,CUST064443,PERSONAL,3682327
LOAN026061,CUST051596,CAR,4424601
LOAN026062,CUST032866,BUSINESS,1959992
LOAN026063,CUST080863,HOME,2166546
LOAN026064,CUST064893,BUSINESS,4212994
LOAN026065,CUST096494,CAR,1401001
LOAN026066,CUST030346,CAR,4054132
LOAN026067,CUST030004,HOME,1057757
LOAN026068,CUST045696,PERSONAL,2229414
LOAN026069,CUST050710,HOME,3127675
LOAN026070,CUST083034,HOME,3977887
LOAN026071,CUST004064,PERSONAL,194788
LOAN026072,CUST023860,HOME,4799183
LOAN026073,CUST087539,HOME,2778666
LOAN026074,CUST048275,HOME,4221938
LOAN026075,CUST067386,PERSONAL,3138693
LOAN026076,CUST059650,HOME,3021120
LOAN026077,CUST018792,HOME,1350790
LOAN026078,CUST004374,CAR,519170
LOAN026079,CUST042733,HOME,4154274
LOAN026080,CUST020204,HOME,3619479
LOAN026081,CUST045955,CAR,974988
LOAN026082,CUST067041,HOME,2624235
LOAN026083,CUST015938,HOME,3334287
LOAN026084,CUST028578,HOME,3547819
LOAN026085,CUST096647,HOME,3885733
LOAN026086,CUST097386,CAR,2494748
LOAN026087,CUST070018,PERSONAL,158346
LOAN026088,CUST072819,PERSONAL,4413121
LOAN026089,CUST002063,BUSINESS,2494892
LOAN026090,CUST025293,BUSINESS,962375
LOAN026091,CUST065373,PERSONAL,4652416
LOAN026092,CUST078613,HOME,2868443
LOAN026093,CUST001136,CAR,2499047
LOAN026094,CUST028286,HOME,4612360
LOAN026095,CUST077400,HOME,3301688
LOAN026096,CUST037995,PERSONAL,1349815
LOAN026097,CUST044667,PERSONAL,3172829
LOAN026098,CUST089155,HOME,3780825
LOAN026099,CUST021598,CAR,600412
LOAN026100,CUST047488,CAR,2650272
LOAN026101,CUST092116,HOME,3184304
LOAN026102,CUST080547,PERSONAL,4584511
LOAN026103,CUST081791,HOME,2182871
LOAN026104,CUST083858,BUSINESS,2345486
LOAN026105,CUST095767,PERSONAL,1960268
LOAN026106,CUST057787,PERSONAL,116514
LOAN026107,CUST093349,HOME,104145
LOAN026108,CUST047703,HOME,379717
LOAN026109,CUST055300,CAR,3998149
LOAN026110,CUST056853,BUSINESS,571097
LOAN026111,CUST069408,HOME,1939811
LOAN026112,CUST060064,CAR,3128246
LOAN026113,CUST009578,PERSONAL,4137256
LOAN026114,CUST016617,BUSINESS,3891070
LOAN026115,CUST068605,CAR,203760
LOAN026116,CUST058068,CAR,1757636
LOAN026117,CUST001501,HOME,4409588
LOAN026118,CUST095880,HOME,3798773
LOAN026119,CUST048633,CAR,797725
LOAN026120,CUST028120,CAR,2062308
LOAN026121,CUST091215,BUSINESS,2698152
LOAN026122,CUST059847,PERSONAL,2277222
LOAN026123,CUST072081,HOME,895121
LOAN026124,CUST094805,CAR,1346120
LOAN026125,CUST038876,CAR,1599503
LOAN026126,CUST062798,HOME,4543807
LOAN026127,CUST021025,HOME,3058735
LOAN026128,CUST038259,PERSONAL,1107277
LOAN026129,CUST015023,BUSINESS,3844981
LOAN026130,CUST003961,BUSINESS,515579
LOAN026131,CUST097548,CAR,911022
LOAN026132,CUST097918,HOME,622594
LOAN026133,CUST001250,PERSONAL,2505482
LOAN026134,CUST094864,HOME,3974062
LOAN026135,CUST034540,CAR,136266
LOAN026136,CUST019051,CAR,4523362
LOAN026137,CUST006961,PERSONAL,4322565
LOAN026138,CUST023089,PERSONAL,2047483
LOAN026139,CUST009114,CAR,2587196
LOAN026140,CUST061181,BUSINESS,341144
LOAN026141,CUST047781,HOME,2823942
LOAN026142,CUST009187,BUSINESS,4270683
LOAN026143,CUST071841,CAR,4861352
LOAN026144,CUST084101,BUSINESS,3251792
LOAN026145,CUST015059,PERSONAL,1244309
LOAN026146,CUST009814,BUSINESS,3956653
LOAN026147,CUST074613,PERSONAL,4364148
LOAN026148,CUST080407,HOME,938643
LOAN026149,CUST010403,CAR,3019108
LOAN026150,CUST072240,HOME,2346606
LOAN026151,CUST044807,PERSONAL,2956728
LOAN026152,CUST025576,BUSINESS,332149
LOAN026153,CUST048996,HOME,1034043
LOAN026154,CUST076470,HOME,2830295
LOAN026155,CUST081261,CAR,3775383
LOAN026156,CUST023945,BUSINESS,1815983
LOAN026157,CUST049675,CAR,3531826
LOAN026158,CUST042545,PERSONAL,3686776
LOAN026159,CUST085758,CAR,1572039
LOAN026160,CUST061533,HOME,4501022
LOAN026161,CUST099764,PERSONAL,4753423
LOAN026162,CUST099089,HOME,1386507
LOAN026163,CUST080995,PERSONAL,4377220
LOAN026164,CUST085079,PERSONAL,355790
LOAN026165,CUST033091,CAR,4037433
LOAN026166,CUST064479,HOME,2449214
LOAN026167,CUST026441,HOME,4222457
LOAN026168,CUST010530,BUSINESS,1700946
LOAN026169,CUST077449,BUSINESS,872183
LOAN026170,CUST047122,HOME,3587182
LOAN026171,CUST028135,CAR,1194650
LOAN026172,CUST023378,HOME,2564707
LOAN026173,CUST041856,HOME,191185
LOAN026174,CUST023154,HOME,1082415
LOAN026175,CUST035054,CAR,555048
LOAN026176,CUST028477,HOME,555701
LOAN026177,CUST068979,HOME,3998592
LOAN026178,CUST063926,HOME,3446068
LOAN026179,CUST010312,CAR,3464566
LOAN026180,CUST061392,CAR,2581072
LOAN026181,CUST019134,PERSONAL,405730
LOAN026182,CUST094368,PERSONAL,4977699
LOAN026183,CUST011554,BUSINESS,4683677
LOAN026184,CUST034226,PERSONAL,4713773
LOAN026185,CUST084451,HOME,2802421
LOAN026186,CUST031304,CAR,4301598
LOAN026187,CUST027917,PERSONAL,901907
LOAN026188,CUST026977,PERSONAL,1983993
LOAN026189,CUST052325,CAR,1920962
LOAN026190,CUST050101,BUSINESS,1972267
LOAN026191,CUST085266,PERSONAL,4781032
LOAN026192,CUST004625,BUSINESS,1621763
LOAN026193,CUST015923,PERSONAL,3895245
LOAN026194,CUST028769,CAR,3237705
LOAN026195,CUST003641,HOME,2631857
LOAN026196,CUST094701,PERSONAL,2248950
LOAN026197,CUST003896,CAR,3014993
LOAN026198,CUST078563,PERSONAL,1942121
LOAN026199,CUST083746,PERSONAL,1379634
LOAN026200,CUST080017,BUSINESS,2213119
LOAN026201,CUST061975,BUSINESS,3519703
LOAN026202,CUST009390,BUSINESS,2401518
LOAN026203,CUST074116,PERSONAL,3719912
LOAN026204,CUST027547,HOME,3801412
LOAN026205,CUST051604,CAR,1454149
LOAN026206,CUST008434,PERSONAL,347703
LOAN026207,CUST079828,CAR,4054587
LOAN026208,CUST047725,CAR,1790721
LOAN026209,CUST088409,CAR,1421468
LOAN026210,CUST061771,PERSONAL,2672235
LOAN026211,CUST037249,BUSINESS,4606355
LOAN026212,CUST086838,PERSONAL,809492
LOAN026213,CUST084397,CAR,3586329
LOAN026214,CUST010398,CAR,2090028
LOAN026215,CUST025836,PERSONAL,3510093
LOAN026216,CUST022090,BUSINESS,1151134
LOAN026217,CUST015830,PERSONAL,2125174
LOAN026218,CUST095262,BUSINESS,1400917
LOAN026219,CUST089234,BUSINESS,165416
LOAN026220,CUST015393,HOME,2603073
LOAN026221,CUST089346,HOME,4182311
LOAN026222,CUST011941,HOME,4883711
