account_id,customer_id,account_type,balance
ACC078968,CUST008682,SALARY,292101
ACC078969,CUST082647,SALARY,338538
ACC078970,CUST087557,CURRENT,79082
ACC078971,CUST096817,SAVINGS,425013
ACC078972,CUST033002,SAVINGS,138287
ACC078973,CUST040298,CURRENT,402697
ACC078974,CUST076469,SAVINGS,153246
ACC078975,CUST047527,SAVINGS,168026
ACC078976,CUST090611,SALARY,371613
ACC078977,CUST064703,SALARY,448928
ACC078978,CUST039330,SAVINGS,421802
ACC078979,CUST069048,CURRENT,418289
ACC078980,CUST020709,CURRENT,166507
ACC078981,CUST088457,SAVINGS,84829
ACC078982,CUST004747,CURRENT,48807
ACC078983,CUST077921,SAVINGS,40003
ACC078984,CUST080594,CURRENT,256440
ACC078985,CUST099738,SAVINGS,237984
ACC078986,CUST077618,CURRENT,371749
ACC078987,CUST069171,SAVINGS,83290
ACC078988,CUST002780,SAVINGS,126512
ACC078989,CUST070036,SAVINGS,60702
ACC078990,CUST062707,CURRENT,269287
ACC078991,CUST098672,CURRENT,418583
ACC078992,CUST065449,SALARY,14843
ACC078993,CUST003321,SAVINGS,113399
ACC078994,CUST050784,CURRENT,84066
ACC078995,CUST065515,SALARY,333658
ACC078996,CUST067230,SAVINGS,134007
ACC078997,CUST028417,CURRENT,289932
ACC078998,CUST024371,SAVINGS,41029
ACC078999,CUST074835,SALARY,122649
ACC079000,CUST062109,CURRENT,269409
ACC079001,CUST086756,SALARY,476350
ACC079002,CUST031446,CURRENT,178958
ACC079003,CUST054185,SALARY,459396
ACC079004,CUST036811,SALARY,368069
ACC079005,CUST007610,CURRENT,287205
ACC079006,CUST087222,SAVINGS,15575
ACC079007,CUST084906,SALARY,156465
ACC079008,CUST062854,SALARY,421355
ACC079009,CUST097555,SALARY,454620
ACC079010,CUST038550,SALARY,214668
ACC079011,CUST014123,SALARY,129395
ACC079012,CUST093993,SALARY,205674
ACC079013,CUST054513,SALARY,339830
ACC079014,CUST015342,SAVINGS,312830
ACC079015,CUST050613,SAVINGS,118561
ACC079016,CUST053408,SAVINGS,18925
ACC079017,CUST010066,SALARY,174238
ACC079018,CUST083073,CURRENT,162667
ACC079019,CUST001389,CURRENT,289997
ACC079020,CUST055757,SALARY,213124
ACC079021,CUST015660,CURRENT,476199
ACC079022,CUST034735,CURRENT,392798
ACC079023,CUST056311,SAVINGS,48174
ACC079024,CUST069285,SAVINGS,243635
ACC079025,CUST057475,SAVINGS,195668
ACC079026,CUST027610,CURRENT,181495
ACC079027,CUST017781,CURRENT,197001
ACC079028,CUST044413,SALARY,472974
ACC079029,CUST078554,SALARY,3593
ACC079030,CUST084584,CURRENT,21318
ACC079031,CUST054672,SALARY,214666
ACC079032,CUST041212,SAVINGS,246178
ACC079033,CUST088203,CURRENT,313783
ACC079034,CUST094358,CURRENT,436334
ACC079035,CUST076312,CURRENT,13663
ACC079036,CUST027291,CURRENT,101170
ACC079037,CUST053729,CURRENT,330585
ACC079038,CUST069401,SALARY,136860
ACC079039,CUST048063,SALARY,299755
ACC079040,CUST043098,SAVINGS,66432
ACC079041,CUST027327,CURRENT,368029
ACC079042,CUST078581,CURRENT,198460
ACC079043,CUST074847,SAVINGS,126458
ACC079044,CUST066028,SAVINGS,175697
ACC079045,CUST049517,CURRENT,450683
ACC079046,CUST002253,SALARY,107933
ACC079047,CUST096104,SAVINGS,85144
ACC079048,CUST011383,SALARY,44015
ACC079049,CUST011294,CURRENT,5255
ACC079050,CUST005711,CURRENT,347125
ACC079051,CUST088895,SALARY,478571
ACC079052,CUST002497,SAVINGS,76725
ACC079053,CUST072929,SAVINGS,160925
ACC079054,CUST082310,SAVINGS,100386
ACC079055,CUST023569,CURRENT,164821
ACC079056,CUST057512,CURRENT,225861
ACC079057,CUST039180,SAVINGS,266018
ACC079058,CUST004906,SALARY,4740
ACC079059,CUST097489,SAVINGS,151541
ACC079060,CUST033377,SAVINGS,352724
ACC079061,CUST061653,SAVINGS,187431
ACC079062,CUST035092,SALARY,172499
ACC079063,CUST044147,SALARY,379692
ACC079064,CUST012495,CURRENT,322579
ACC079065,CUST017270,SAVINGS,125829
ACC079066,CUST042059,CURRENT,211872
ACC079067,CUST086720,SALARY,244331
ACC079068,CUST043281,SAVINGS,112242
ACC079069,CUST093924,CURRENT,106398
ACC079070,CUST075303,CURRENT,109568
ACC079071,CUST022312,SAVINGS,259095
ACC079072,CUST036084,SAVINGS,494293
ACC079073,CUST069305,SALARY,191771
ACC079074,CUST001491,SALARY,396338
ACC079075,CUST050646,SAVINGS,310403
ACC079076,CUST082565,CURRENT,434360
ACC079077,CUST022103,SALARY,471329
ACC079078,CUST092766,SAVINGS,480673
ACC079079,CUST011201,CURRENT,430394
ACC079080,CUST047843,CURRENT,297782
ACC079081,CUST053521,CURRENT,143479
ACC079082,CUST091251,CURRENT,492777
ACC079083,CUST055752,SAVINGS,462990
ACC079084,CUST080901,CURRENT,169071
ACC079085,CUST051609,CURRENT,364109
ACC079086,CUST069456,CURRENT,307113
ACC079087,CUST045010,CURRENT,76998
ACC079088,CUST017357,CURRENT,452995
ACC079089,CUST099764,CURRENT,275866
ACC079090,CUST073135,SAVINGS,64346
ACC079091,CUST069714,SALARY,276901
ACC079092,CUST009097,CURRENT,448186
ACC079093,CUST064629,SALARY,332611
ACC079094,CUST037528,SAVINGS,49339
ACC079095,CUST001709,SAVINGS,400922
ACC079096,CUST070104,CURRENT,265509
ACC079097,CUST071912,SALARY,413897
ACC079098,CUST082951,SALARY,444353
ACC079099,CUST070632,SALARY,259562
ACC079100,CUST047388,SALARY,197247
ACC079101,CUST031748,SALARY,272382
ACC079102,CUST003875,SAVINGS,158154
ACC079103,CUST023368,SAVINGS,322442
ACC079104,CUST088623,SALARY,412139
ACC079105,CUST062259,CURRENT,247542
ACC079106,CUST033582,SALARY,176893
ACC079107,CUST096421,SAVINGS,321978
ACC079108,CUST059399,SALARY,94198
ACC079109,CUST043045,SALARY,378085
ACC079110,CUST006857,CURRENT,226482
ACC079111,CUST017698,SAVINGS,401174
ACC079112,CUST010692,CURRENT,185419
ACC079113,CUST065907,SAVINGS,236898
ACC079114,CUST023002,SAVINGS,476156
ACC079115,CUST086972,CURRENT,316776
ACC079116,CUST018899,SAVINGS,477870
ACC079117,CUST063847,SALARY,292912
ACC079118,CUST003914,SALARY,161988
ACC079119,CUST016665,SALARY,70409
ACC079120,CUST061345,SAVINGS,205334
ACC079121,CUST034873,CURRENT,230924
ACC079122,CUST095281,SAVINGS,431679
ACC079123,CUST025089,SAVINGS,472547
ACC079124,CUST051265,SAVINGS,59608
ACC079125,CUST006140,CURRENT,216863
ACC079126,CUST042169,CURRENT,68670
ACC079127,CUST066621,SALARY,26047
ACC079128,CUST063357,CURRENT,429428
ACC079129,CUST080354,CURRENT,453946
ACC079130,CUST074004,SALARY,62463
ACC079131,CUST010198,SAVINGS,352931
ACC079132,CUST047210,SALARY,334273
ACC079133,CUST002174,SAVINGS,316750
ACC079134,CUST058558,CURRENT,473066
ACC079135,CUST093505,SALARY,300177
ACC079136,CUST016757,SAVINGS,151983
ACC079137,CUST029058,SALARY,444066
ACC079138,CUST004296,CURRENT,329303
ACC079139,CUST032467,CURRENT,363356
ACC079140,CUST044651,SALARY,399834
ACC079141,CUST005523,CURRENT,220755
ACC079142,CUST028028,SAVINGS,404719
ACC079143,CUST069202,SAVINGS,87002
ACC079144,CUST088669,SAVINGS,83265
ACC079145,CUST007040,SAVINGS,18589
ACC079146,CUST063200,SALARY,459864
ACC079147,CUST008109,SALARY,238666
ACC079148,CUST015899,SALARY,108841
ACC079149,CUST039571,SAVINGS,92610
ACC079150,CUST062961,CURRENT,398155
ACC079151,CUST002897,SAVINGS,410232
ACC079152,CUST028715,SALARY,37022
ACC079153,CUST096839,CURRENT,269035
ACC079154,CUST003789,CURRENT,422561
ACC079155,CUST034101,CURRENT,239169
ACC079156,CUST028670,SAVINGS,131474
ACC079157,CUST041786,CURRENT,297649
ACC079158,CUST071353,SALARY,41661
ACC079159,CUST005667,SAVINGS,444527
ACC079160,CUST021545,SALARY,335028
ACC079161,CUST002330,CURRENT,77854
ACC079162,CUST038404,SALARY,358502
ACC079163,CUST043885,CURRENT,396764
ACC079164,CUST073675,SAVINGS,454182
ACC079165,CUST013014,SAVINGS,354216
ACC079166,CUST003038,SALARY,163733
ACC079167,CUST046639,SAVINGS,498638
ACC079168,CUST016632,SALARY,399906
ACC079169,CUST063168,SAVINGS,67956
ACC079170,CUST029830,SALARY,171336
ACC079171,CUST032199,SALARY,396152
ACC079172,CUST051175,SALARY,343090
ACC079173,CUST058786,SALARY,485175
ACC079174,CUST013900,SALARY,275832
ACC079175,CUST031233,SAVINGS,327047
ACC079176,CUST049161,SAVINGS,31764
ACC079177,CUST051716,CURRENT,16162
ACC079178,CUST073930,CURRENT,241652
ACC079179,CUST056298,SAVINGS,325433
ACC079180,CUST008163,CURRENT,360910
ACC079181,CUST078943,CURRENT,11481
ACC079182,CUST084551,SAVINGS,278040
ACC079183,CUST022235,SAVINGS,486831
ACC079184,CUST022502,SAVINGS,102389
ACC079185,CUST034162,SAVINGS,6297
ACC079186,CUST085395,CURRENT,439631
ACC079187,CUST083429,SAVINGS,393118
ACC079188,CUST057259,CURRENT,224831
ACC079189,CUST036733,CURRENT,14533
ACC079190,CUST064468,SAVINGS,479573
ACC079191,CUST071970,CURRENT,163050
ACC079192,CUST088928,SAVINGS,49493
ACC079193,CUST018575,SAVINGS,257916
ACC079194,CUST072794,SALARY,442690
ACC079195,CUST027107,SAVINGS,441441
ACC079196,CUST039876,SAVINGS,482600
ACC079197,CUST047877,CURRENT,88839
ACC079198,CUST014678,SAVINGS,420058
ACC079199,CUST088585,CURRENT,99026
ACC079200,CUST044196,SALARY,363386
ACC079201,CUST034048,SALARY,344004
ACC079202,CUST038276,SAVINGS,90505
ACC079203,CUST060945,CURRENT,207694
ACC079204,CUST028293,SALARY,9921
ACC079205,CUST079616,SAVINGS,155717
ACC079206,CUST044391,CURRENT,480322
ACC079207,CUST058306,SALARY,225205
ACC079208,CUST004152,SALARY,403969
ACC079209,CUST041372,SALARY,110867
ACC079210,CUST038125,CURRENT,55871
ACC079211,CUST036205,CURRENT,306533
ACC079212,CUST031186,SAVINGS,180904
ACC079213,CUST093135,SALARY,390763
ACC079214,CUST006742,CURRENT,159256
ACC079215,CUST082180,CURRENT,142729
ACC079216,CUST038028,SALARY,380469
ACC079217,CUST017218,SALARY,20813
ACC079218,CUST090879,SALARY,190875
ACC079219,CUST092410,SALARY,73270
ACC079220,CUST004552,CURRENT,422096
ACC079221,CUST010506,SALARY,70142
ACC079222,CUST019121,SALARY,147416
ACC079223,CUST055729,SAVINGS,32456
ACC079224,CUST092915,SALARY,113339
ACC079225,CUST018924,SAVINGS,362199
ACC079226,CUST025838,CURRENT,361014
ACC079227,CUST027143,SAVINGS,437725
ACC079228,CUST011101,SAVINGS,182644
ACC079229,CUST028222,SALARY,51126
ACC079230,CUST029628,CURRENT,223404
ACC079231,CUST013753,SAVINGS,67289
ACC079232,CUST020499,SALARY,438684
ACC079233,CUST050117,SALARY,325708
ACC079234,CUST026767,SAVINGS,30765
ACC079235,CUST028126,CURRENT,486472
ACC079236,CUST089781,CURRENT,149989
ACC079237,CUST042611,SALARY,363777
ACC079238,CUST043119,CURRENT,259001
ACC079239,CUST082874,SAVINGS,483292
ACC079240,CUST071349,SAVINGS,272203
ACC079241,CUST047603,CURRENT,120482
ACC079242,CUST069214,SALARY,80057
ACC079243,CUST068202,SAVINGS,272374
ACC079244,CUST083448,SAVINGS,182951
ACC079245,CUST043702,SAVINGS,446409
ACC079246,CUST002734,SAVINGS,262104
ACC079247,CUST019796,SALARY,490816
ACC079248,CUST059962,SALARY,362860
ACC079249,CUST030928,SAVINGS,197516
ACC079250,CUST034875,CURRENT,308170
ACC079251,CUST059117,CURRENT,333077
ACC079252,CUST036180,SAVINGS,296967
ACC079253,CUST045233,SALARY,265235
ACC079254,CUST092434,SALARY,354786
ACC079255,CUST049083,SALARY,108296
ACC079256,CUST080626,CURRENT,436725
ACC079257,CUST072693,SAVINGS,62853
ACC079258,CUST066879,SAVINGS,270048
ACC079259,CUST061346,SALARY,335808
ACC079260,CUST083813,SALARY,81056
ACC079261,CUST024469,SAVINGS,101351
ACC079262,CUST097847,CURRENT,121681
ACC079263,CUST096568,CURRENT,372580
ACC079264,CUST021292,SAVINGS,266135
ACC079265,CUST046464,SAVINGS,426545
ACC079266,CUST017396,SAVINGS,370516
ACC079267,CUST081619,SAVINGS,477308
ACC079268,CUST041246,SALARY,76343
ACC079269,CUST017311,CURRENT,487486
ACC079270,CUST018429,CURRENT,3606
ACC079271,CUST099516,SALARY,407168
ACC079272,CUST029488,SALARY,318110
ACC079273,CUST004803,SALARY,485756
ACC079274,CUST082578,SALARY,222192
ACC079275,CUST068902,SAVINGS,150050
ACC079276,CUST039323,SALARY,439168
ACC079277,CUST094669,SALARY,465501
ACC079278,CUST093110,CURRENT,334289
ACC079279,CUST054908,SAVINGS,54460
ACC079280,CUST083654,SAVINGS,300454
ACC079281,CUST062482,SALARY,22359
ACC079282,CUST053593,SAVINGS,415074
ACC079283,CUST081453,CURRENT,444487
ACC079284,CUST019341,SALARY,246486
ACC079285,CUST081094,SALARY,127021
ACC079286,CUST018788,CURRENT,429904
ACC079287,CUST010945,SAVINGS,332154
ACC079288,CUST065385,CURRENT,408953
ACC079289,CUST039951,SALARY,279565
ACC079290,CUST035506,SAVINGS,125369
ACC079291,CUST093298,SAVINGS,140376
ACC079292,CUST027828,SAVINGS,130998
ACC079293,CUST074806,CURRENT,300438
ACC079294,CUST021159,CURRENT,394464
ACC079295,CUST008070,CURRENT,127674
ACC079296,CUST004057,SALARY,374886
ACC079297,CUST010571,SALARY,243783
ACC079298,CUST070070,CURRENT,286774
ACC079299,CUST047712,SALARY,187317
ACC079300,CUST042256,CURRENT,138427
ACC079301,CUST084038,SALARY,127776
ACC079302,CUST033506,CURRENT,69894
ACC079303,CUST019026,SALARY,69242
ACC079304,CUST009666,SAVINGS,449753
ACC079305,CUST043506,SALARY,431309
ACC079306,CUST023765,CURRENT,226311
ACC079307,CUST037048,SAVINGS,409619
ACC079308,CUST035485,SALARY,360302
ACC079309,CUST064559,CURRENT,430168
ACC079310,CUST044521,SALARY,471368
ACC079311,CUST028965,SALARY,304383
ACC079312,CUST016091,CURRENT,210157
ACC079313,CUST008242,SAVINGS,485516
ACC079314,CUST082605,CURRENT,47680
ACC079315,CUST015523,CURRENT,3703
ACC079316,CUST019490,SALARY,274179
ACC079317,CUST037640,SALARY,31988
ACC079318,CUST029069,SALARY,235550
ACC079319,CUST061917,SAVINGS,432653
ACC079320,CUST087540,CURRENT,222679
ACC079321,CUST042967,SAVINGS,335497
ACC079322,CUST070243,CURRENT,339821
ACC079323,CUST062602,SAVINGS,50153
ACC079324,CUST066203,SALARY,352456
ACC079325,CUST095780,SALARY,227925
ACC079326,CUST023249,SAVINGS,126259
ACC079327,CUST076974,CURRENT,371734
ACC079328,CUST098676,SALARY,191690
ACC079329,CUST074652,SALARY,429454
ACC079330,CUST078019,SAVINGS,385869
ACC079331,CUST056518,SAVINGS,8858
ACC079332,CUST085683,CURRENT,187234
ACC079333,CUST054119,CURRENT,205323
ACC079334,CUST091372,CURRENT,467763
ACC079335,CUST075532,SALARY,336607
ACC079336,CUST075922,SAVINGS,9631
ACC079337,CUST096013,SALARY,225054
ACC079338,CUST045825,SAVINGS,50004
ACC079339,CUST079935,SAVINGS,393161
ACC079340,CUST085617,CURRENT,300904
ACC079341,CUST053239,SAVINGS,123304
ACC079342,CUST061921,SAVINGS,33361
ACC079343,CUST096473,SAVINGS,22385
ACC079344,CUST036154,SALARY,432077
ACC079345,CUST000864,SALARY,157062
ACC079346,CUST081515,CURRENT,277125
ACC079347,CUST084988,SALARY,7601
ACC079348,CUST054010,CURRENT,166047
ACC079349,CUST000151,SAVINGS,488307
ACC079350,CUST020867,SAVINGS,131582
ACC079351,CUST076665,CURRENT,414852
ACC079352,CUST041842,CURRENT,346128
ACC079353,CUST055232,SALARY,1028
ACC079354,CUST048782,SAVINGS,370150
ACC079355,CUST037441,SALARY,253274
ACC079356,CUST023142,SALARY,444259
ACC079357,CUST052294,CURRENT,144071
ACC079358,CUST064817,CURRENT,315443
ACC079359,CUST042117,SAVINGS,179259
ACC079360,CUST047670,SALARY,312967
ACC079361,CUST018617,SALARY,186682
ACC079362,CUST068649,CURRENT,419022
ACC079363,CUST072906,SAVINGS,445134
ACC079364,CUST091569,CURRENT,288588
ACC079365,CUST061679,SALARY,47476
ACC079366,CUST035544,SALARY,259925
ACC079367,CUST037411,SALARY,390181
ACC079368,CUST075746,CURRENT,382832
ACC079369,CUST034381,CURRENT,46257
ACC079370,CUST013531,CURRENT,239434
ACC079371,CUST015412,SALARY,437078
ACC079372,CUST094954,SALARY,164142
ACC079373,CUST063533,SALARY,392864
ACC079374,CUST092097,SALARY,234278
ACC079375,CUST027292,CURRENT,126631
ACC079376,CUST085432,CURRENT,463865
ACC079377,CUST039680,SAVINGS,115163
ACC079378,CUST044565,SALARY,493879
ACC079379,CUST080288,CURRENT,384559
ACC079380,CUST069450,CURRENT,460543
ACC079381,CUST019734,SALARY,450391
ACC079382,CUST096785,CURRENT,364527
ACC079383,CUST070490,SALARY,71026
ACC079384,CUST092512,SALARY,117998
ACC079385,CUST087986,SALARY,137157
ACC079386,CUST074624,CURRENT,29486
ACC079387,CUST095571,CURRENT,41988
ACC079388,CUST046825,SAVINGS,13237
ACC079389,CUST008620,SALARY,293674
ACC079390,CUST054439,SAVINGS,422482
ACC079391,CUST082198,SAVINGS,50647
ACC079392,CUST089102,SALARY,213245
ACC079393,CUST045579,SAVINGS,286169
ACC079394,CUST075286,SALARY,301649
ACC079395,CUST027386,CURRENT,443091
ACC079396,CUST013353,SAVINGS,8416
ACC079397,CUST070856,CURRENT,181278
ACC079398,CUST096978,CURRENT,282071
ACC079399,CUST054304,CURRENT,169939
ACC079400,CUST051035,SALARY,175255
ACC079401,CUST069976,SAVINGS,444421
ACC079402,CUST098999,CURRENT,33932
ACC079403,CUST021457,SALARY,397112
ACC079404,CUST034936,CURRENT,427235
ACC079405,CUST049104,SALARY,362401
ACC079406,CUST030473,SAVINGS,246169
ACC079407,CUST033000,SALARY,111016
ACC079408,CUST012076,CURRENT,272346
ACC079409,CUST048161,SALARY,60642
ACC079410,CUST040080,SALARY,266447
ACC079411,CUST065777,SALARY,189937
ACC079412,CUST036131,SAVINGS,344318
ACC079413,CUST036631,SAVINGS,54800
ACC079414,CUST015717,SAVINGS,164275
ACC079415,CUST004092,SAVINGS,116322
ACC079416,CUST013097,SALARY,282373
ACC079417,CUST067210,SALARY,421307
ACC079418,CUST015576,SAVINGS,167382
ACC079419,CUST038713,CURRENT,417688
ACC079420,CUST033922,CURRENT,291524
ACC079421,CUST098769,CURRENT,370513
ACC079422,CUST099895,SALARY,331477
ACC079423,CUST011799,CURRENT,38036
ACC079424,CUST037267,CURRENT,320484
ACC079425,CUST033835,SALARY,225141
ACC079426,CUST026149,SALARY,155943
ACC079427,CUST051222,SALARY,10672
ACC079428,CUST022749,SALARY,188530
ACC079429,CUST018567,CURRENT,101564
ACC079430,CUST089159,SALARY,354245
ACC079431,CUST071466,CURRENT,372768
ACC079432,CUST060126,SALARY,261821
ACC079433,CUST041398,SAVINGS,333714
ACC079434,CUST093092,SAVINGS,315692
ACC079435,CUST010922,SALARY,20071
ACC079436,CUST022429,SALARY,229877
ACC079437,CUST049901,SAVINGS,143853
ACC079438,CUST064480,CURRENT,452024
ACC079439,CUST042642,SALARY,108652
ACC079440,CUST049613,SAVINGS,433617
ACC079441,CUST084017,SALARY,228654
ACC079442,CUST069495,SAVINGS,267610
ACC079443,CUST091879,SAVINGS,404632
ACC079444,CUST025951,SAVINGS,197259
ACC079445,CUST024626,SALARY,297813
ACC079446,CUST023903,SALARY,74105
ACC079447,CUST051024,SALARY,132497
ACC079448,CUST006161,SALARY,259821
ACC079449,CUST039175,CURRENT,90828
ACC079450,CUST047290,SAVINGS,490073
ACC079451,CUST072243,SAVINGS,233842
ACC079452,CUST029393,SAVINGS,32624
ACC079453,CUST012388,CURRENT,224650
ACC079454,CUST097416,CURRENT,471640
ACC079455,CUST092641,CURRENT,495441
ACC079456,CUST066319,SAVINGS,299747
ACC079457,CUST065476,CURRENT,171246
ACC079458,CUST048684,SALARY,165433
ACC079459,CUST088909,SALARY,197778
ACC079460,CUST093892,SALARY,79990
ACC079461,CUST068586,CURRENT,170323
ACC079462,CUST072118,CURRENT,19081
ACC079463,CUST069840,SAVINGS,429896
ACC079464,CUST038711,SAVINGS,53824
ACC079465,CUST091744,CURRENT,194008
ACC079466,CUST014603,CURRENT,492728
ACC079467,CUST078499,SALARY,138238
ACC079468,CUST019162,SALARY,382514
ACC079469,CUST089192,SAVINGS,478257
ACC079470,CUST059353,SAVINGS,233582
ACC079471,CUST036913,SAVINGS,216532
ACC079472,CUST055578,CURRENT,184938
ACC079473,CUST017659,SAVINGS,387913
ACC079474,CUST007527,SAVINGS,33526
ACC079475,CUST093349,SAVINGS,205217
ACC079476,CUST095730,SAVINGS,346741
ACC079477,CUST069528,CURRENT,45785
ACC079478,CUST013641,SALARY,186351
ACC079479,CUST041767,CURRENT,199566
ACC079480,CUST037064,SAVINGS,35897
ACC079481,CUST048845,CURRENT,492283
ACC079482,CUST080232,CURRENT,1875
ACC079483,CUST038791,CURRENT,189172
ACC079484,CUST051955,SAVINGS,334421
ACC079485,CUST009206,SALARY,41900
ACC079486,CUST016007,SALARY,321311
ACC079487,CUST042116,SALARY,129087
ACC079488,CUST024088,SAVINGS,327624
ACC079489,CUST057590,SAVINGS,223792
ACC079490,CUST030624,CURRENT,173484
ACC079491,CUST072919,CURRENT,308650
ACC079492,CUST018435,SALARY,102065
ACC079493,CUST047270,CURRENT,171470
ACC079494,CUST055417,CURRENT,138405
ACC079495,CUST017190,CURRENT,10152
ACC079496,CUST055925,CURRENT,404022
ACC079497,CUST061807,CURRENT,309316
ACC079498,CUST019735,SALARY,80520
ACC079499,CUST014564,SAVINGS,323765
ACC079500,CUST082497,CURRENT,256179
ACC079501,CUST026043,SAVINGS,489588
ACC079502,CUST035331,CURRENT,181070
ACC079503,CUST052749,SAVINGS,373382
ACC079504,CUST041319,SALARY,443191
ACC079505,CUST033799,CURRENT,476703
ACC079506,CUST084510,CURRENT,148725
ACC079507,CUST030734,SAVINGS,412153
ACC079508,CUST072239,CURRENT,230090
ACC079509,CUST073909,SAVINGS,233123
ACC079510,CUST099963,SALARY,103880
ACC079511,CUST004998,SALARY,152826
ACC079512,CUST006525,SALARY,257296
ACC079513,CUST099633,CURRENT,309779
ACC079514,CUST004713,SALARY,235218
ACC079515,CUST097275,CURRENT,165498
ACC079516,CUST042807,SALARY,115401
ACC079517,CUST092586,SAVINGS,159155
ACC079518,CUST055185,SAVINGS,53708
ACC079519,CUST071566,CURRENT,64069
ACC079520,CUST029628,SAVINGS,91845
ACC079521,CUST091243,SALARY,409007
ACC079522,CUST039032,SALARY,166641
ACC079523,CUST020147,SAVINGS,245293
ACC079524,CUST004314,SALARY,477974
ACC079525,CUST014411,SALARY,145484
ACC079526,CUST018588,SALARY,48527
ACC079527,CUST005502,CURRENT,355900
ACC079528,CUST066860,SAVINGS,356307
ACC079529,CUST050014,SALARY,1959
ACC079530,CUST045763,CURRENT,266352
ACC079531,CUST050398,SALARY,182170
ACC079532,CUST027249,SAVINGS,220230
ACC079533,CUST076284,SALARY,445835
ACC079534,CUST093274,SAVINGS,204464
ACC079535,CUST013409,CURRENT,326750
ACC079536,CUST046541,SALARY,24282
ACC079537,CUST043320,SALARY,143944
ACC079538,CUST060172,SALARY,16605
ACC079539,CUST038550,SALARY,166938
ACC079540,CUST087828,CURRENT,480089
ACC079541,CUST025900,SALARY,138906
ACC079542,CUST038490,SAVINGS,98850
ACC079543,CUST072073,CURRENT,12993
ACC079544,CUST003188,SALARY,258876
ACC079545,CUST087594,CURRENT,213333
ACC079546,CUST090945,SALARY,237263
ACC079547,CUST069306,CURRENT,218525
ACC079548,CUST006479,CURRENT,405769
ACC079549,CUST000757,SAVINGS,116205
ACC079550,CUST059173,CURRENT,161899
ACC079551,CUST000008,SAVINGS,207652
ACC079552,CUST095698,CURRENT,473475
ACC079553,CUST005461,CURRENT,65999
ACC079554,CUST065091,CURRENT,169303
ACC079555,CUST022039,SALARY,220546
ACC079556,CUST093365,CURRENT,124694
ACC079557,CUST014317,SALARY,97563
ACC079558,CUST017493,SAVINGS,62759
ACC079559,CUST056829,SAVINGS,436444
ACC079560,CUST002478,SAVINGS,60152
ACC079561,CUST042878,SALARY,193427
ACC079562,CUST041461,SAVINGS,274203
ACC079563,CUST084772,CURRENT,337441
ACC079564,CUST037094,SAVINGS,380080
ACC079565,CUST086502,SAVINGS,270719
ACC079566,CUST051474,SALARY,429639
ACC079567,CUST071702,SAVINGS,497646
ACC079568,CUST078745,SAVINGS,137915
ACC079569,CUST099491,SAVINGS,166261
ACC079570,CUST023602,CURRENT,121403
ACC079571,CUST034582,CURRENT,46369
ACC079572,CUST034723,CURRENT,165256
